timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
1797.00;60.20;3171.33;0.35;1.24;0.05;295.79;HBEFA3/PC_G_EU4;0.00;1011.53;veh1719;319339413_0;62.22;175.29;!veh1719!var#1;8.11;veh_passenger;0.00;4171.96;2722.04
1797.00;147.85;2986.36;0.74;1.34;0.07;235.25;HBEFA3/PC_G_EU4;0.00;952.56;veh1720;:cluster_21487209_2480337678_29219440_3831343134_#4more_0_0;62.76;0.43;!veh1720!var#1;1.43;veh_passenger;0.00;3788.24;1659.58
1797.00;0.00;0.00;0.00;0.00;0.00;14.23;HBEFA3/PC_G_EU4;0.00;0.00;veh1721;:cluster_29271377_29271394_2992789648_2992789649_#7more_56_0;45.47;16.52;!veh1721!var#1;2.10;veh_passenger;0.00;5525.37;1576.20
1797.00;164.78;2624.72;0.81;1.20;0.07;289.76;HBEFA3/PC_G_EU4;0.00;837.22;veh1723;-4615624#1_0;55.94;11.15;!veh1723!var#1;0.00;veh_passenger;112.00;5271.74;1726.45
1797.00;164.78;2624.72;0.81;1.20;0.07;306.86;HBEFA3/PC_G_EU4;0.00;837.22;veh1724;-173197451#1_0;55.94;23.02;!veh1724!var#1;0.00;veh_passenger;110.00;4317.18;2454.15
1797.00;164.78;2624.72;0.81;1.20;0.07;85.99;HBEFA3/PC_G_EU4;0.00;837.22;veh1725;320894149_0;55.94;71.12;!veh1725!var#1;0.00;veh_passenger;135.00;3299.63;2894.60
1797.00;61.27;3095.63;0.35;1.21;0.04;231.90;HBEFA3/PC_G_EU4;0.00;987.38;veh1726;312357351#1_1;61.99;34.25;!veh1726!var#1;7.87;veh_passenger;0.00;4090.84;1724.12
1797.00;164.78;2624.72;0.81;1.20;0.07;25.18;HBEFA3/PC_G_EU4;0.00;837.22;veh1728;-1123151415#0_0;55.94;21.19;!veh1728!var#1;0.00;veh_passenger;10.00;3946.59;2249.49
1797.00;54.58;2624.48;0.31;1.00;0.03;282.74;HBEFA3/PC_G_EU4;0.00;837.11;veh1730;:cluster_10188739979_3117326071_5_0;61.01;9.02;!veh1730!var#1;7.60;veh_passenger;0.00;5367.60;1269.48
1797.00;58.93;3009.20;0.34;1.17;0.04;123.83;HBEFA3/PC_G_EU4;0.00;959.82;veh1731;34580834#17_0;61.86;2.70;!veh1731!var#1;7.92;veh_passenger;0.00;3875.64;3251.99
1797.00;164.78;2624.72;0.81;1.20;0.07;35.19;HBEFA3/PC_G_EU4;0.00;837.22;veh1732;24540242#2_2;55.94;24.58;!veh1732!var#1;0.00;veh_passenger;13.00;4355.28;1938.98
1797.00;159.67;2609.31;0.79;1.19;0.06;215.06;HBEFA3/PC_G_EU4;0.00;832.30;veh1733;598692947#2_1;57.24;142.82;!veh1733!var#1;0.27;veh_passenger;0.00;4492.92;2807.80
1797.00;164.78;2624.72;0.81;1.20;0.07;50.66;HBEFA3/PC_G_EU4;0.00;837.22;veh1734;202156994#0_1;55.94;74.74;!veh1734!var#1;0.00;veh_passenger;42.00;3606.37;1808.12
1797.00;8.64;2459.72;0.09;0.81;0.02;218.75;HBEFA3/PC_G_EU4;0.00;784.55;veh1736;24914141#8_1;63.51;39.66;!veh1736!var#1;12.10;veh_passenger;0.00;4175.58;2351.39
1797.00;164.76;2624.64;0.81;1.20;0.07;333.08;HBEFA3/PC_G_EU4;0.00;837.19;veh1737;656241855_1;55.94;29.33;!veh1737!var#1;0.00;veh_passenger;6.00;6182.68;3064.03
1797.00;0.00;1531.59;0.00;0.34;0.00;218.77;HBEFA3/PC_G_EU4;0.00;488.52;veh1740;24914141#8_0;63.71;43.21;!veh1740!var#1;13.37;veh_passenger;0.00;4170.85;2350.62
1797.00;7.96;3068.97;0.11;1.04;0.03;80.53;HBEFA3/PC_G_EU4;0.00;978.87;veh1741;-340606518#3_0;65.16;70.43;!veh1741!var#1;14.07;veh_passenger;0.00;5495.98;2789.08
1797.00;0.00;0.00;0.00;0.00;0.00;321.78;HBEFA3/PC_G_EU4;0.00;0.00;veh1744;606078065#1_5;61.59;35.57;!veh1744!var#1;10.81;veh_passenger;0.00;3819.03;1583.94
1797.00;0.00;0.00;0.00;0.00;0.00;157.08;HBEFA3/PC_G_EU4;0.00;0.00;veh1745;-1083532799#0_0;58.04;26.32;!veh1745!var#1;7.08;veh_passenger;0.00;6506.29;1789.64
1797.00;124.61;6892.80;0.73;2.97;0.14;232.51;HBEFA3/PC_G_EU4;0.00;2198.48;veh1746;120359703_2;68.69;22.85;!veh1746!var#1;9.28;veh_passenger;0.00;3417.50;904.94
1797.00;164.78;2624.72;0.81;1.20;0.07;35.19;HBEFA3/PC_G_EU4;0.00;837.22;veh1748;24540242#2_2;55.94;41.68;!veh1748!var#1;0.00;veh_passenger;16.00;4365.17;1953.00
1797.00;0.00;0.00;0.00;0.00;0.00;224.91;HBEFA3/PC_G_EU4;0.00;0.00;veh1753;-206718346#1_0;58.15;16.81;!veh1753!var#1;7.18;veh_passenger;0.00;3693.02;603.11
1797.00;164.78;2624.72;0.81;1.20;0.07;214.78;HBEFA3/PC_G_EU4;0.00;837.22;veh1755;:cluster_3411531076_4879978629_1_2;55.94;7.18;!veh1755!var#1;0.00;veh_passenger;7.00;5214.12;1687.92
1797.00;129.51;3908.08;0.68;1.70;0.08;78.58;HBEFA3/PC_G_EU4;0.00;1246.53;veh1758;:cluster_1666484696_1667142705_1667142707_29150674_#5more_25_0;64.80;5.91;!veh1758!var#1;3.84;veh_passenger;0.00;3617.34;3294.08
1797.00;164.78;2624.72;0.81;1.20;0.07;287.16;HBEFA3/PC_G_EU4;0.00;837.22;veh176;312651884#2_0;55.94;99.08;!veh176!var#1;0.00;veh_passenger;24.00;3705.33;2891.74
1797.00;164.78;2624.71;0.81;1.20;0.07;146.23;HBEFA3/PC_G_EU4;0.00;837.22;veh1760;373389574#1_0;55.94;15.28;!veh1760!var#1;0.00;veh_passenger;17.00;4368.71;2894.36
1797.00;62.26;2872.74;0.35;1.12;0.04;231.90;HBEFA3/PC_G_EU4;0.00;916.29;veh1762;312357351#1_1;61.37;10.75;!veh1762!var#1;7.37;veh_passenger;0.00;4109.28;1738.57
1797.00;164.78;2624.72;0.81;1.20;0.07;85.69;HBEFA3/PC_G_EU4;0.00;837.22;veh1764;740848375_0;55.94;6.52;!veh1764!var#1;0.00;veh_passenger;142.00;3338.35;2894.16
1797.00;164.78;2624.72;0.81;1.20;0.07;85.99;HBEFA3/PC_G_EU4;0.00;837.22;veh1765;320894149_0;55.94;63.62;!veh1765!var#1;0.00;veh_passenger;134.00;3292.15;2894.07
1797.00;160.52;2608.63;0.79;1.19;0.06;244.05;HBEFA3/PC_G_EU4;0.00;832.09;veh1766;-438496646#1_1;56.97;20.12;!veh1766!var#1;0.22;veh_passenger;0.00;1610.68;2784.45
1797.00;0.00;0.00;0.00;0.00;0.00;83.94;HBEFA3/PC_G_EU4;0.00;0.00;veh1767;1170522567#0_0;60.69;20.01;!veh1767!var#1;11.33;veh_passenger;0.00;2980.13;1549.89
1797.00;0.00;0.00;0.00;0.00;0.00;253.08;HBEFA3/PC_G_EU4;0.00;0.00;veh1768;-312651887#1_0;55.27;24.98;!veh1768!var#1;6.28;veh_passenger;0.00;2756.43;2756.46
1797.00;164.78;2624.72;0.81;1.20;0.07;308.62;HBEFA3/PC_G_EU4;0.00;837.22;veh1769;47016365#1_1;55.94;68.14;!veh1769!var#1;0.00;veh_passenger;17.00;4345.78;2107.55
1797.00;0.00;0.00;0.00;0.00;0.00;96.03;HBEFA3/PC_G_EU4;0.00;0.00;veh1771;4615466_1;43.89;18.89;!veh1771!var#1;2.60;veh_passenger;0.00;5085.48;2137.16
1797.00;164.78;2624.72;0.81;1.20;0.07;141.77;HBEFA3/PC_G_EU4;0.00;837.22;veh1772;82654059#1_2;55.94;18.38;!veh1772!var#1;0.00;veh_passenger;15.00;3825.07;1576.47
1797.00;164.78;2624.72;0.81;1.20;0.07;215.06;HBEFA3/PC_G_EU4;0.00;837.22;veh1773;598692947#2_1;55.94;135.04;!veh1773!var#1;0.00;veh_passenger;191.00;4497.39;2814.17
1797.00;40.12;1781.49;0.22;0.61;0.01;309.00;HBEFA3/PC_G_EU4;0.00;568.24;veh1774;:cluster_4202884248_7166645730_8_0;59.31;6.46;!veh1774!var#1;7.35;veh_passenger;0.00;6150.06;3353.43
1797.00;164.78;2624.72;0.81;1.20;0.07;224.76;HBEFA3/PC_G_EU4;0.00;837.22;veh1776;182618037#4_1;55.94;32.60;!veh1776!var#1;0.00;veh_passenger;89.00;6174.12;3169.79
1797.00;164.78;2624.72;0.81;1.20;0.07;224.75;HBEFA3/PC_G_EU4;0.00;837.22;veh1777;182618037#4_0;55.94;27.70;!veh1777!var#1;0.00;veh_passenger;88.00;6175.42;3175.65
1797.00;160.99;2560.07;0.79;1.17;0.06;65.11;HBEFA3/PC_G_EU4;0.00;816.60;veh1778;318015897#0_1;50.34;41.73;!veh1778!var#1;0.14;veh_passenger;0.00;1676.63;2808.19
1797.00;20.77;2579.70;0.15;0.89;0.02;84.92;HBEFA3/PC_G_EU4;0.00;822.82;veh1779;1125871619#4_0;62.87;13.67;!veh1779!var#1;10.91;veh_passenger;0.00;2218.81;1476.80
1797.00;164.78;2624.72;0.81;1.20;0.07;308.15;HBEFA3/PC_G_EU4;0.00;837.22;veh1780;301167584#0_3;55.94;19.31;!veh1780!var#1;0.00;veh_passenger;97.00;4160.41;2249.24
1797.00;164.78;2624.72;0.81;1.20;0.07;176.07;HBEFA3/PC_G_EU4;0.00;837.22;veh1781;6227654#1_0;55.94;50.17;!veh1781!var#1;0.00;veh_passenger;133.00;2430.64;2584.19
1797.00;164.78;2624.72;0.81;1.20;0.07;268.21;HBEFA3/PC_G_EU4;0.00;837.22;veh1782;346406096#2_1;55.94;65.45;!veh1782!var#1;0.00;veh_passenger;7.00;5637.83;2152.62
1797.00;164.78;2624.72;0.81;1.20;0.07;327.22;HBEFA3/PC_G_EU4;0.00;837.22;veh1783;188047750_2;55.94;5.45;!veh1783!var#1;0.00;veh_passenger;32.00;4360.74;1857.74
1797.00;0.00;1540.73;0.00;0.35;0.00;50.72;HBEFA3/PC_G_EU4;0.00;491.44;veh1784;202156994#0_1;63.54;17.08;!veh1784!var#1;13.13;veh_passenger;0.00;3561.72;1771.59
1797.00;164.78;2624.72;0.81;1.20;0.07;281.03;HBEFA3/PC_G_EU4;0.00;837.22;veh1785;-1055107176#0_0;55.94;18.35;!veh1785!var#1;0.00;veh_passenger;77.00;5337.50;1667.65
1797.00;164.78;2624.72;0.81;1.20;0.07;201.67;HBEFA3/PC_G_EU4;0.00;837.22;veh1786;19047393_1;55.94;5.96;!veh1786!var#1;0.00;veh_passenger;36.00;5326.46;2215.12
1797.00;164.78;2624.72;0.81;1.20;0.07;141.79;HBEFA3/PC_G_EU4;0.00;837.22;veh1787;82654059#1_2;55.94;3.37;!veh1787!var#1;0.00;veh_passenger;12.00;3815.75;1588.29
1797.00;0.00;0.00;0.00;0.00;0.00;357.68;HBEFA3/PC_G_EU4;0.00;0.00;veh1788;30720544#0_1;54.72;36.37;!veh1788!var#1;8.01;veh_passenger;0.00;2471.13;2171.79
1797.00;158.39;2564.37;0.78;1.17;0.06;355.90;HBEFA3/PC_G_EU4;0.00;817.97;veh1789;-1102154082#2_0;54.72;17.66;!veh1789!var#1;0.29;veh_passenger;0.00;1919.08;2132.38
1797.00;164.78;2624.72;0.81;1.20;0.07;195.88;HBEFA3/PC_G_EU4;0.00;837.22;veh1791;1055087870_1;55.94;75.47;!veh1791!var#1;0.00;veh_passenger;120.00;5980.06;1168.42
1797.00;0.00;0.00;0.00;0.00;0.00;215.01;HBEFA3/PC_G_EU4;0.00;0.00;veh1792;4790801_1;62.93;75.30;!veh1792!var#1;13.29;veh_passenger;0.00;4496.00;2167.98
1797.00;164.78;2624.72;0.81;1.20;0.07;35.17;HBEFA3/PC_G_EU4;0.00;837.22;veh1793;:1986668243_0_3;55.94;0.19;!veh1793!var#1;0.00;veh_passenger;18.00;4369.50;1959.14
1797.00;164.66;2623.92;0.81;1.20;0.07;203.57;HBEFA3/PC_G_EU4;0.00;836.97;veh1794;1098856589_1;55.84;21.92;!veh1794!var#1;0.01;veh_passenger;12.00;4138.72;3091.65
1797.00;0.00;2674.78;0.06;0.86;0.02;355.79;HBEFA3/PC_G_EU4;0.00;853.14;veh1795;196850607#1_0;64.93;17.01;!veh1795!var#1;14.12;veh_passenger;0.00;2552.13;1206.17
1797.00;0.00;0.00;0.00;0.00;0.00;78.97;HBEFA3/PC_G_EU4;0.00;0.00;veh1796;:cluster_11404856431_11404856433_11404856434_8100056064_#5more_18_1;61.86;17.31;!veh1796!var#1;12.27;veh_passenger;0.00;5764.66;2154.92
1797.00;38.11;2150.62;0.22;0.76;0.02;125.50;HBEFA3/PC_G_EU4;0.00;685.97;veh1797;1163350372#0_0;60.58;17.79;!veh1797!var#1;8.21;veh_passenger;0.00;3293.70;1033.41
1797.00;164.78;2624.72;0.81;1.20;0.07;65.43;HBEFA3/PC_G_EU4;0.00;837.22;veh1798;355205036#1_1;55.94;75.95;!veh1798!var#1;0.00;veh_passenger;7.00;6223.14;2324.47
1797.00;164.66;2623.92;0.81;1.20;0.07;85.89;HBEFA3/PC_G_EU4;0.00;836.97;veh1799;1170522572#0_0;55.68;5.55;!veh1799!var#1;0.01;veh_passenger;3.00;2465.65;1495.45
1797.00;0.00;0.00;0.00;0.00;0.00;245.69;HBEFA3/PC_G_EU4;0.00;0.00;veh1801;:cluster_11404848289_11404848290_11404856443_1860777105_#9more_28_1;51.71;16.37;!veh1801!var#1;0.91;veh_passenger;0.00;6065.39;2264.74
1797.00;164.78;2624.72;0.81;1.20;0.07;34.22;HBEFA3/PC_G_EU4;0.00;837.22;veh1802;188044903#0_3;55.94;38.49;!veh1802!var#1;0.00;veh_passenger;27.00;4395.55;1997.34
1797.00;100.51;7484.45;0.64;3.13;0.15;58.94;HBEFA3/PC_G_EU4;0.00;2387.17;veh1803;289830064_0;68.86;44.63;!veh1803!var#1;13.79;veh_passenger;0.00;4177.92;1756.01
1797.00;36.99;2688.39;0.23;0.98;0.03;283.16;HBEFA3/PC_G_EU4;0.00;857.49;veh1805;-4616239#0_0;62.10;25.63;!veh1805!var#1;9.39;veh_passenger;0.00;5334.55;1277.15
1797.00;164.78;2624.72;0.81;1.20;0.07;198.30;HBEFA3/PC_G_EU4;0.00;837.22;veh1806;36892597#3_0;55.94;29.77;!veh1806!var#1;0.00;veh_passenger;90.00;3535.11;2415.72
1797.00;164.78;2624.72;0.81;1.20;0.07;38.82;HBEFA3/PC_G_EU4;0.00;837.22;veh1807;112128418#2_1;55.94;65.69;!veh1807!var#1;0.00;veh_passenger;109.00;4272.45;2444.87
1797.00;164.78;2624.72;0.81;1.20;0.07;326.65;HBEFA3/PC_G_EU4;0.00;837.22;veh1808;313195075_1;55.94;29.86;!veh1808!var#1;0.00;veh_passenger;28.00;4371.31;1844.44
1797.00;0.00;0.00;0.00;0.00;0.00;280.85;HBEFA3/PC_G_EU4;0.00;0.00;veh1809;316869458_0;36.59;140.64;!veh1809!var#1;0.54;veh_passenger;0.00;6065.74;1466.72
1797.00;164.78;2624.72;0.81;1.20;0.07;281.14;HBEFA3/PC_G_EU4;0.00;837.22;veh1812;-1055107176#0_0;55.94;1.24;!veh1812!var#1;0.00;veh_passenger;43.00;5354.29;1664.38
1797.00;164.78;2624.72;0.81;1.20;0.07;153.68;HBEFA3/PC_G_EU4;0.00;837.22;veh1813;-46138135#0_1;55.94;153.50;!veh1813!var#1;0.00;veh_passenger;45.00;3379.16;2960.69
1797.00;164.77;2624.70;0.81;1.20;0.07;201.10;HBEFA3/PC_G_EU4;0.00;837.22;veh1815;284736594_2;55.94;27.27;!veh1815!var#1;0.00;veh_passenger;5.00;5222.73;1704.69
1797.00;0.00;0.00;0.00;0.00;0.00;315.53;HBEFA3/PC_G_EU4;0.00;0.00;veh1816;-1055301407_0;45.61;31.62;!veh1816!var#1;1.17;veh_passenger;0.00;5348.13;2376.74
1797.00;164.78;2624.72;0.81;1.20;0.07;141.76;HBEFA3/PC_G_EU4;0.00;837.22;veh1817;82654059#1_2;55.94;42.98;!veh1817!var#1;0.00;veh_passenger;20.00;3840.34;1557.09
1797.00;9.61;2495.89;0.10;0.82;0.02;31.26;HBEFA3/PC_G_EU4;0.00;796.09;veh1818;824127301#2_1;63.52;46.36;!veh1818!var#1;12.07;veh_passenger;0.00;5018.48;1204.45
1797.00;164.78;2624.72;0.81;1.20;0.07;224.76;HBEFA3/PC_G_EU4;0.00;837.22;veh1820;182618037#4_1;55.94;49.70;!veh1820!var#1;0.00;veh_passenger;138.00;6162.04;3157.61
1797.00;22.60;2679.71;0.16;0.94;0.03;213.66;HBEFA3/PC_G_EU4;0.00;854.72;veh1822;187103792#1_2;62.99;29.57;!veh1822!var#1;10.93;veh_passenger;0.00;4605.29;2338.80
1797.00;164.78;2624.72;0.81;1.20;0.07;224.76;HBEFA3/PC_G_EU4;0.00;837.22;veh1824;182618037#4_1;55.94;25.09;!veh1824!var#1;0.00;veh_passenger;84.00;6179.42;3175.13
1797.00;164.78;2624.72;0.81;1.20;0.07;38.82;HBEFA3/PC_G_EU4;0.00;837.22;veh1825;112128418#2_1;55.94;33.58;!veh1825!var#1;0.00;veh_passenger;72.00;4252.32;2419.86
1797.00;164.78;2624.72;0.81;1.20;0.07;259.75;HBEFA3/PC_G_EU4;0.00;837.22;veh1827;671026861#2_0;55.94;15.05;!veh1827!var#1;0.00;veh_passenger;46.00;5034.09;2717.10
1797.00;0.00;0.00;0.00;0.00;0.00;57.89;HBEFA3/PC_G_EU4;0.00;0.00;veh1828;831694400#0_0;60.19;12.74;!veh1828!var#1;9.53;veh_passenger;0.00;3377.25;1648.07
1797.00;164.78;2624.72;0.81;1.20;0.07;191.40;HBEFA3/PC_G_EU4;0.00;837.22;veh1831;334606648#0_3;55.94;3.71;!veh1831!var#1;0.00;veh_passenger;40.00;5325.03;2200.89
1797.00;164.78;2624.72;0.81;1.20;0.07;281.12;HBEFA3/PC_G_EU4;0.00;837.22;veh1834;-1055107176#1_0;55.94;16.43;!veh1834!var#1;0.00;veh_passenger;35.00;5361.64;1662.93
1797.00;164.77;2624.67;0.81;1.20;0.07;104.91;HBEFA3/PC_G_EU4;0.00;837.21;veh1835;24992424#0_0;55.94;95.87;!veh1835!var#1;0.00;veh_passenger;4.00;4101.65;1353.53
1797.00;145.24;3227.76;0.74;1.44;0.07;356.01;HBEFA3/PC_G_EU4;0.00;1029.55;veh1836;:9710022584_0_0;63.99;0.32;!veh1836!var#1;1.89;veh_passenger;0.00;1918.40;2142.01
1797.00;153.39;2487.02;0.76;1.13;0.06;245.43;HBEFA3/PC_G_EU4;0.00;793.30;veh1838;110804244#1_1;53.50;3.68;!veh1838!var#1;0.49;veh_passenger;0.00;6057.33;2261.06
1797.00;164.62;2623.71;0.81;1.20;0.07;45.32;HBEFA3/PC_G_EU4;0.00;836.90;veh1839;1113401735#1_0;55.84;34.82;!veh1839!var#1;0.01;veh_passenger;3.00;4026.30;2148.35
1797.00;0.00;0.00;0.00;0.00;0.00;50.72;HBEFA3/PC_G_EU4;0.00;0.00;veh1840;202156994#0_0;58.89;51.01;!veh1840!var#1;11.04;veh_passenger;0.00;3590.04;1790.61
1797.00;164.78;2624.72;0.81;1.20;0.07;20.97;HBEFA3/PC_G_EU4;0.00;837.22;veh1841;-1103300964#2_0;55.94;5.43;!veh1841!var#1;0.00;veh_passenger;41.00;3521.91;2367.68
1797.00;0.00;0.00;0.00;0.00;0.00;56.67;HBEFA3/PC_G_EU4;0.00;0.00;veh1843;136571494#0_0;58.14;52.91;!veh1843!var#1;7.36;veh_passenger;0.00;3635.38;1556.06
1797.00;164.78;2624.72;0.81;1.20;0.07;306.87;HBEFA3/PC_G_EU4;0.00;837.22;veh1844;-566764345_0;55.94;70.13;!veh1844!var#1;0.00;veh_passenger;100.00;4444.12;2358.97
1797.00;43.73;4874.87;0.31;1.89;0.08;355.25;HBEFA3/PC_G_EU4;0.00;1554.85;veh1845;:9975087425_0_0;66.62;2.89;!veh1845!var#1;14.31;veh_passenger;0.00;2485.17;2027.12
1797.00;58.06;3046.02;0.33;1.19;0.04;85.75;HBEFA3/PC_G_EU4;0.00;971.56;veh1846;356359316#3_0;61.98;2.50;!veh1846!var#1;8.07;veh_passenger;0.00;2018.45;730.76
1797.00;164.78;2624.72;0.81;1.20;0.07;306.86;HBEFA3/PC_G_EU4;0.00;837.22;veh1847;-173197451#1_0;55.94;30.52;!veh1847!var#1;0.00;veh_passenger;111.00;4311.18;2458.65
1797.00;164.78;2624.72;0.81;1.20;0.07;215.73;HBEFA3/PC_G_EU4;0.00;837.22;veh1848;188283090#3_3;55.94;12.56;!veh1848!var#1;0.00;veh_passenger;48.00;4927.21;2727.85
1797.00;2.12;1997.65;0.05;0.60;0.01;80.07;HBEFA3/PC_G_EU4;0.00;637.17;veh1849;:cluster_10923583501_10923583502_29266377_9796981973_3_0;62.86;6.23;!veh1849!var#1;11.72;veh_passenger;0.00;5631.88;2811.60
1797.00;0.00;0.00;0.00;0.00;0.00;316.48;HBEFA3/PC_G_EU4;0.00;0.00;veh1850;-4615407#1_0;56.94;30.00;!veh1850!var#1;7.10;veh_passenger;0.00;5027.11;2551.68
1797.00;164.78;2624.72;0.81;1.20;0.07;161.17;HBEFA3/PC_G_EU4;0.00;837.22;veh1851;371927739#2_0;55.94;11.79;!veh1851!var#1;0.00;veh_passenger;55.00;3527.12;2638.37
1797.00;164.78;2624.72;0.81;1.20;0.07;146.29;HBEFA3/PC_G_EU4;0.00;837.22;veh1852;373389574#1_0;55.94;22.78;!veh1852!var#1;0.00;veh_passenger;18.00;4372.87;2888.12
1797.00;164.78;2624.72;0.81;1.20;0.07;85.88;HBEFA3/PC_G_EU4;0.00;837.22;veh1853;1170522572#0_1;55.94;34.56;!veh1853!var#1;0.00;veh_passenger;26.00;2494.36;1500.73
1797.00;164.78;2624.72;0.81;1.20;0.07;306.87;HBEFA3/PC_G_EU4;0.00;837.22;veh1854;-566764345_0;55.94;77.63;!veh1854!var#1;0.00;veh_passenger;119.00;4438.12;2363.47
1797.00;124.35;5214.08;0.69;2.26;0.10;51.36;HBEFA3/PC_G_EU4;0.00;1663.06;veh1855;171826984#2_1;66.92;245.04;!veh1855!var#1;6.22;veh_passenger;0.00;3897.70;2045.12
1797.00;0.00;0.00;0.00;0.00;0.00;86.74;HBEFA3/PC_G_EU4;0.00;0.00;veh1856;4612961#0_0;62.37;95.31;!veh1856!var#1;11.79;veh_passenger;0.00;4243.65;1336.21
1797.00;88.41;5039.21;0.52;2.10;0.09;234.92;HBEFA3/PC_G_EU4;0.00;1607.28;veh1858;:cluster_1679221141_1679221142_29271704_29271705_#10more_22_0;65.58;13.26;!veh1858!var#1;9.08;veh_passenger;0.00;6804.28;1810.86
1797.00;164.78;2624.72;0.81;1.20;0.07;44.60;HBEFA3/PC_G_EU4;0.00;837.22;veh1859;154261295#2_0;55.94;18.43;!veh1859!var#1;0.00;veh_passenger;45.00;6047.47;3022.10
1797.00;161.24;2581.71;0.79;1.18;0.06;122.97;HBEFA3/PC_G_EU4;0.00;823.50;veh1860;1140689523#2_0;53.34;1.17;!veh1860!var#1;0.15;veh_passenger;0.00;4326.86;2937.78
1797.00;164.78;2624.72;0.81;1.20;0.07;281.03;HBEFA3/PC_G_EU4;0.00;837.22;veh1861;-1055107176#0_0;55.94;25.85;!veh1861!var#1;0.00;veh_passenger;79.00;5330.14;1669.09
1797.00;53.02;3023.94;0.31;1.16;0.04;65.01;HBEFA3/PC_G_EU4;0.00;964.52;veh1862;-195104960#1_0;62.13;73.02;!veh1862!var#1;8.49;veh_passenger;0.00;2207.65;1908.21
1797.00;45.55;2606.46;0.27;0.97;0.03;145.42;HBEFA3/PC_G_EU4;0.00;831.36;veh1864;:cluster_11030290482_1217161453_26748919_9891315473_#1more_16_0;61.41;20.43;!veh1864!var#1;8.39;veh_passenger;0.00;1997.35;2801.37
1797.00;0.00;0.00;0.00;0.00;0.00;225.84;HBEFA3/PC_G_EU4;0.00;0.00;veh1865;155191380#0_1;46.01;33.80;!veh1865!var#1;3.51;veh_passenger;0.00;6265.57;3260.52
1797.00;0.00;2148.65;0.02;0.63;0.01;316.06;HBEFA3/PC_G_EU4;0.00;685.33;veh1866;284493291#0_0;63.98;5.56;!veh1866!var#1;13.18;veh_passenger;0.00;3681.17;1773.55
1797.00;164.78;2624.72;0.81;1.20;0.07;19.54;HBEFA3/PC_G_EU4;0.00;837.22;veh1867;437325054#0_0;55.94;33.35;!veh1867!var#1;0.00;veh_passenger;12.00;2812.40;2367.26
1797.00;162.17;2605.81;0.80;1.19;0.06;189.96;HBEFA3/PC_G_EU4;0.00;831.19;veh1868;1133761589#1_1;55.62;57.78;!veh1868!var#1;0.13;veh_passenger;0.00;4152.90;3154.05
1797.00;164.78;2624.72;0.81;1.20;0.07;292.95;HBEFA3/PC_G_EU4;0.00;837.22;veh1869;318915601#1_0;55.94;7.35;!veh1869!var#1;0.00;veh_passenger;56.00;2539.19;2529.36
1797.00;164.78;2624.72;0.81;1.20;0.07;85.88;HBEFA3/PC_G_EU4;0.00;837.22;veh1870;1170522572#0_1;55.94;42.06;!veh1870!var#1;0.00;veh_passenger;28.00;2501.84;1501.26
1797.00;143.06;2616.29;0.71;1.17;0.06;6.68;HBEFA3/PC_G_EU4;0.00;834.53;veh1871;-335846074#0_0;58.34;41.23;!veh1871!var#1;1.26;veh_passenger;0.00;5370.19;2328.21
1797.00;164.78;2624.72;0.81;1.20;0.07;332.85;HBEFA3/PC_G_EU4;0.00;837.22;veh1872;312533962#2_1;55.94;67.24;!veh1872!var#1;0.00;veh_passenger;16.00;4457.82;1709.78
1797.00;42.78;1949.98;0.24;0.69;0.02;116.93;HBEFA3/PC_G_EU4;0.00;621.98;veh1873;-43087099#2_0;59.67;5.32;!veh1873!var#1;7.42;veh_passenger;0.00;4597.83;1490.13
1797.00;164.78;2624.72;0.81;1.20;0.07;338.89;HBEFA3/PC_G_EU4;0.00;837.22;veh1874;1133993738#0_3;55.94;21.40;!veh1874!var#1;0.00;veh_passenger;109.00;6562.47;2436.48
1797.00;164.74;2624.48;0.81;1.20;0.07;85.99;HBEFA3/PC_G_EU4;0.00;837.15;veh1876;320894149_1;55.92;89.65;!veh1876!var#1;0.00;veh_passenger;2.00;3317.89;2899.09
1797.00;0.00;0.00;0.00;0.00;0.00;231.15;HBEFA3/PC_G_EU4;0.00;0.00;veh1877;1132678576#0_2;58.79;17.29;!veh1877!var#1;7.05;veh_passenger;0.00;3874.43;1558.97
1797.00;125.19;3710.47;0.66;1.61;0.07;75.55;HBEFA3/PC_G_EU4;0.00;1183.50;veh1879;:cluster_3836987622_3836987623_3836987625_3836987630_#1more_4_0;63.93;5.25;!veh1879!var#1;3.86;veh_passenger;0.00;3135.32;2879.61
1797.00;0.00;0.00;0.00;0.00;0.00;280.26;HBEFA3/PC_G_EU4;0.00;0.00;veh1880;1055089222_0;53.59;32.28;!veh1880!var#1;3.46;veh_passenger;0.00;5580.99;1559.93
1797.00;39.75;2606.98;0.24;0.96;0.03;280.69;HBEFA3/PC_G_EU4;0.00;831.53;veh1882;1083449372#1_0;61.73;125.40;!veh1882!var#1;8.94;veh_passenger;0.00;5901.59;1496.51
